name,salary_from,salary_to,salary_currency,area_name,published_at
Токарь-универсал,50000.0,,RUR,Москва,2022-11-21T09:48:50+0300
Наладчик станков с ЧПУ,80000.0,,RUR,Москва,2022-11-21T09:11:57+0300
Программист 1С,,,,Владимир,2022-11-21T08:48:55+0300
Middle/Senior AQA engineer,,,,Москва,2022-11-21T10:19:28+0300
Специалист,23100.0,23100.0,RUR,Новокузнецк,2022-11-21T10:26:52+0300
Инженер-программист 2 категории,,,,Зеленоград,2022-11-21T09:49:08+0300
Кабельщик-спайщик ВОЛС,50000.0,,RUR,Санкт-Петербург,2022-11-21T11:50:34+0300
Аналитик по отчетности,,,,Казань,2022-11-21T09:19:02+0300
Руководитель проектов 1С,250000.0,,RUR,Санкт-Петербург,2022-11-21T09:24:01+0300
Специалист чат-поддержки клиентов (Финтех),25000.0,,RUR,Миасс,2022-11-21T10:12:37+0300
Cистемный администратор/инженер (IT-аутсорсинг),,,,Асино,2022-11-21T10:34:59+0300
Программист 1С,,,,Санкт-Петербург,2022-11-21T09:12:29+0300
Специалист чат-поддержки клиентов (Финтех),25000.0,,RUR,Октябрьский (Республика Башкортостан),2022-11-21T10:23:39+0300
Мастер участка слаботочных систем (Лобня),57000.0,57000.0,RUR,Лобня,2022-11-21T09:06:48+0300
Разработчик 1С,,,,Москва,2022-11-21T10:21:01+0300
Аналитик НСИ,,,,Красноярск,2022-11-21T10:35:19+0300
Директор по информационным технологиям,,,,Старый Оскол,2022-11-21T10:56:29+0300
Администратор СУБД Oracle [СОРМ],,,,Москва,2022-11-21T10:13:11+0300
Фрезеровщик,93000.0,,RUR,Томск,2022-11-21T08:11:59+0300
Сервисный инженер / технический тренер,,,,Алматы,2022-11-21T08:59:35+0300
Оператор станков с ЧПУ (фрезеровщик),50000.0,,RUR,Тверь,2022-11-21T09:04:06+0300
PHP Developer,,,,Москва,2022-11-21T10:39:27+0300
Инженер по информационной безопасности (защита АСУ ТП),,,,Москва,2022-11-21T10:53:03+0300
Токарь-расточник,114000.0,,RUR,Екатеринбург,2022-11-21T10:25:57+0300
Токарь (г. Щекино),29000.0,40500.0,RUR,Щекино,2022-11-21T10:36:35+0300
Разработчик в отдел развития системы WebTutor,,,,Москва,2022-11-21T11:11:18+0300
Специалист чат-поддержки клиентов (Финтех),25000.0,,RUR,Нефтеюганск,2022-11-21T10:23:39+0300
"Техник по подключению, г. Кыштым",40000.0,,RUR,Кыштым,2022-11-21T08:07:05+0300
Специалист поддержки прикладных систем,,,,Москва,2022-11-21T11:08:54+0300
Аналитик 1С (УСО),,,,Москва,2022-11-21T08:15:50+0300
Оператор машины плазменной резки,40000.0,70000.0,RUR,Верхняя Пышма,2022-11-21T08:39:36+0300
Эксперт направления RPA,,,,Новосибирск,2022-11-21T09:05:22+0300
Механик,74000.0,,RUR,Москва,2022-11-21T08:59:11+0300
Руководитель проектов 1С,,,,Москва,2022-11-21T11:34:08+0300
Графический дизайнер / дизайнер-верстальщик,40000.0,,RUR,Санкт-Петербург,2022-11-21T09:26:14+0300
Старший системный аналитик на проект BI-аналитики,70000.0,150000.0,RUR,Пермь,2022-11-21T09:06:26+0300
Пресейл-архитектор (информационная безопасность),,,,Москва,2022-11-21T09:28:11+0300
Инженер-программист,,,,Ростов-на-Дону,2022-11-21T09:44:25+0300
Механик по плановым ремонтам (внутренний контроль),71740.0,71740.0,RUR,Ростов-на-Дону,2022-11-21T11:14:54+0300
Специалист чат-поддержки клиентов (Финтех),25000.0,,RUR,Салават,2022-11-21T10:23:39+0300
Инженер АСУТП,,,,Пенза,2022-11-21T11:16:50+0300
DevOps Specialist (DWH),,,,Екатеринбург,2022-11-21T08:02:14+0300
Инженер-механик по ТПА на производство,,80000.0,RUR,Уфа,2022-11-21T11:09:59+0300
Токарь,93000.0,,RUR,Бийск,2022-11-21T08:09:57+0300
Токарь-универсал,115000.0,,RUR,Чайковский,2022-11-21T10:54:16+0300
Программист 1С,,,,Саратов,2022-11-21T09:37:50+0300
Middle+/Senior Python developer,1200.0,2200.0,USD,Таджикистан,2022-11-21T10:23:28+0300
Руководитель проекта биллинга,,250000.0,RUR,Москва,2022-11-21T11:39:43+0300
Разработчик Erlang (Senior/Team Lead),,350000.0,RUR,Санкт-Петербург,2022-11-21T11:49:17+0300
Руководитель Web-разработки,,,,Екатеринбург,2022-11-21T08:30:47+0300
Копирайтер,,,,Брянск,2022-11-21T11:14:25+0300
Инженер-механик по ТПА на производство,,80000.0,RUR,Елец,2022-11-21T11:09:59+0300
Senior IOS разработчик,,,,Батуми,2022-11-21T09:14:01+0300
Руководитель группы консолидированной отчетности,,,,Нижний Новгород,2022-11-21T09:17:37+0300
Account manager (mobile),,,,Москва,2022-11-21T11:20:57+0300
Руководитель разработки Java,,,,Москва,2022-11-21T09:09:34+0300
Системный аналитик (сетевые технологии),,,,Набережные Челны,2022-11-21T08:51:32+0300
Механик по ремонту (грузовой автопарк),,85000.0,RUR,Аксай (Ростовская область),2022-11-21T10:00:41+0300
Team Lead (JAVA),,,,Москва,2022-11-21T11:52:26+0300
Инженер по работе с данными,,,,Москва,2022-11-21T10:20:56+0300
Монтажник на подключение к интернету,45000.0,,RUR,Березники,2022-11-21T11:55:56+0300
Ведущий аналитик 1С (БГУ),150000.0,,RUR,Москва,2022-11-21T09:18:08+0300
Специалист чат-поддержки клиентов (Финтех),25000.0,,RUR,Новый Уренгой,2022-11-21T10:23:39+0300
Оператор-наладчик токарно-фрезерного станка с ЧПУ с 2-мя шпинделями/2 оси(стойка Siemens) Старая Дер,55000.0,90000.0,RUR,Санкт-Петербург,2022-11-21T11:24:25+0300
"Техник по подключению, г. Озерск",40000.0,,RUR,Озерск (Челябинская область),2022-11-21T08:07:08+0300
Руководитель экспертной группы в управление исследований и публикаций,,,,Москва,2022-11-21T10:33:40+0300
Оператор фрезерного обрабатывающего центра с ЧПУ,60000.0,,RUR,Москва,2022-11-21T09:26:08+0300
Специалист чат-поддержки клиентов (Финтех),25000.0,,RUR,Благовещенск (Амурская область),2022-11-21T10:12:37+0300
Ночной оператор Колл-центра (без продаж),40000.0,,RUR,Пермь,2022-11-21T10:51:12+0300
Инженер участка очистных сооружений и водоподготовки,,,,Домодедово,2022-11-21T11:47:59+0300
Ведущий инженер-программист (станки ЧПУ),,,,Санкт-Петербург,2022-11-21T10:42:54+0300
Senior Java Developer (в Банк),350000.0,,RUR,Москва,2022-11-21T09:22:25+0300
Специалист/аналитик/программист по системе 1С:ЗУП Регламентированный учет,,,,Москва,2022-11-21T09:49:09+0300
Специалист чат-поддержки клиентов (Финтех),25000.0,,RUR,Альметьевск,2022-11-21T10:12:37+0300
Токарь - расточник,50000.0,,RUR,Ижевск,2022-11-21T09:11:04+0300
Фрезеровщик,93000.0,,RUR,Бийск,2022-11-21T08:11:59+0300
Механик погрузочной техники на РЦ,55000.0,,RUR,Домодедово,2022-11-21T11:36:39+0300
Главный инженер нагрузочного тестирования,,,,Москва,2022-11-21T09:34:12+0300
Middle+/Senior Python developer,1200.0,2200.0,USD,Караганда,2022-11-21T10:23:28+0300
Специалист чат-поддержки клиентов (Финтех),25000.0,,RUR,Находка,2022-11-21T10:23:39+0300
Сервисный инженер / Инженер техподдержки,,50000.0,RUR,Первоуральск,2022-11-21T11:01:54+0300
Программист 1С,70000.0,80000.0,RUR,Иркутск,2022-11-21T09:36:39+0300
Специалист чат-поддержки клиентов (Финтех),25000.0,,RUR,Каменск-Уральский,2022-11-21T10:12:37+0300
Project Manager,,,,Воронеж,2022-11-21T10:32:47+0300
Пресейл-архитектор (информационная безопасность),,,,Санкт-Петербург,2022-11-21T09:28:11+0300
Аналитик НСИ,,,,Новосибирск,2022-11-21T10:35:24+0300
Токарь,,80000.0,RUR,Ливны,2022-11-21T10:10:51+0300
Специалист по защите информации,,,,Химки,2022-11-21T10:44:10+0300
Руководитель отдела ценообразования,,,,Краснодар,2022-11-21T08:38:43+0300
