name,salary_from,salary_to,salary_currency,area_name,published_at
Системный аналитик,100000.0,,RUR,Чебоксары,2022-12-05T17:59:52+0300
Руководитель группы по эксплуатации автоматизированных систем управления и слаботочных систем,155000.0,155000.0,RUR,Москва,2022-12-05T16:26:27+0300
IT-инженер/системный администратор,45000.0,,RUR,Владимир,2022-12-05T16:48:44+0300
Специалист второй линии технической поддержки,,,,Москва,2022-12-05T17:41:48+0300
Инженер ЦОД,,,,Москва,2022-12-05T17:29:00+0300
QA Team Lead,,,,Москва,2022-12-05T19:38:44+0300
Руководитель IT отдела,150000.0,,RUR,Санкт-Петербург,2022-12-05T18:39:04+0300
Специалист поддержки информационных систем,,,,Санкт-Петербург,2022-12-05T17:44:54+0300
Технический специалист,60000.0,,RUR,Подольск (Московская область),2022-12-05T18:42:37+0300
Инженер технической поддержки,50000.0,80000.0,RUR,Рязань,2022-12-05T16:24:57+0300
Blockchain Payment Integration Developer,4000.0,7000.0,USD,Москва,2022-12-05T19:48:28+0300
Ведущий системный администратор,,,,Москва,2022-12-05T17:00:35+0300
Веб-разработчик,40000.0,60000.0,RUR,Новосибирск,2022-12-05T17:01:41+0300
Заместитель главного врача по информационной трансформации,,65000.0,RUR,Казань,2022-12-05T16:54:27+0300
Разработчик .NET Middle,130000.0,170000.0,RUR,Москва,2022-12-05T18:33:01+0300
Специалист группы поддержки,,,,Тольятти,2022-12-05T18:50:02+0300
Токарь-универсал,100000.0,,RUR,Екатеринбург,2022-12-05T16:15:31+0300
Аналитик по планированию,,,,Санкт-Петербург,2022-12-05T18:01:56+0300
Аналитик в команду разработки метрик качества,,,,Москва,2022-12-05T16:19:21+0300
Удаленный системный администратор,35000.0,55000.0,RUR,Москва,2022-12-05T16:05:08+0300
Специалист по автоматизированному тестированию / QA Automation engineer,,,,Ульяновск,2022-12-05T16:47:51+0300
Python-разработчик,120000.0,190000.0,RUR,Воронеж,2022-12-05T17:33:00+0300
Frontend-разработчик,,,,Санкт-Петербург,2022-12-05T16:17:53+0300
Технический писатель,,,,Москва,2022-12-05T17:48:01+0300
Файндер обложек для YouTube,30000.0,60000.0,RUR,Москва,2022-12-05T17:03:10+0300
Продакт-менеджер,,,,Москва,2022-12-05T17:16:17+0300
Руководитель аналитиков,,,,Москва,2022-12-05T16:24:11+0300
Разработчик 1С,200000.0,,RUR,Москва,2022-12-05T18:14:12+0300
Оператор станка (металлическая сетка),65000.0,,RUR,Набережные Челны,2022-12-05T18:54:56+0300
Middle UI/UX designer,,,,Тбилиси,2022-12-05T17:13:31+0300
Графический дизайнер,700.0,700.0,USD,Москва,2022-12-05T19:25:21+0300
Frontend-разработчик (Цифровые продажи),,,,Москва,2022-12-05T16:57:48+0300
Backend-разработчик (Java),,,,Тверь,2022-12-05T19:15:43+0300
Цифровой атташе \ Куратор,,,,Москва,2022-12-05T16:00:07+0300
Middle DevOps инженер,1000.0,1500.0,USD,Санкт-Петербург,2022-12-05T19:29:23+0300
Дизайнер полиграфии,180000.0,240000.0,KZT,Астана,2022-12-05T17:02:35+0300
Специалист группы поддержки,,,,Тюмень,2022-12-05T18:48:59+0300
Руководитель отдела нормативно-справочной информации и аналитики,,,,Москва,2022-12-05T19:02:49+0300
Специалист группы поддержки,,,,Екатеринбург,2022-12-05T18:51:46+0300
Системный администратор,22000.0,,RUR,Тамбов,2022-12-05T18:02:53+0300
Продакт-менеджер косметического бренда,,,,Москва,2022-12-05T18:03:29+0300
"Инженер технической поддержки Yandex.Cloud (Linux, удаленно)",,,,Москва,2022-12-05T17:28:04+0300
DevOps инженер,,,,Москва,2022-12-05T16:10:06+0300
Специалист по внедрению CRM систем,70000.0,,RUR,Краснодар,2022-12-05T18:01:21+0300
Специалист по ККТ (контрольно-кассовая техника),90000.0,100000.0,RUR,Москва,2022-12-05T16:45:03+0300
Специалист техподдержки,,,,Воронеж,2022-12-05T17:58:02+0300
Аналитик отдела анализа клиентского портфеля,,,,Москва,2022-12-05T17:53:17+0300
Старший исследователь UX в Маркет,,,,Москва,2022-12-05T17:45:36+0300
Оператор станка с ЧПУ,60000.0,,RUR,Хотьково,2022-12-05T17:49:58+0300
Product Designer (дизайн-система),,,,Москва,2022-12-05T18:59:08+0300
Оператор станка с ЧПУ,60000.0,,RUR,Сергиев Посад,2022-12-05T17:49:52+0300
Аналитик в команду информационной безопасности,,,,Санкт-Петербург,2022-12-05T16:54:07+0300
Бизнес/системный аналитик,,,,Москва,2022-12-05T17:29:09+0300
Разработчик Back end,2000.0,,EUR,Астана,2022-12-05T16:18:29+0300
Фрезеровщик,70000.0,,RUR,Волжский (Волгоградская область),2022-12-05T18:42:37+0300
Руководитель проектов,120000.0,200000.0,RUR,Москва,2022-12-05T17:09:32+0300
Оператор печати УФ на принтере Roland LEF-20,45000.0,60000.0,RUR,Санкт-Петербург,2022-12-05T16:17:21+0300
Руководитель отдела ИТ,150000.0,,RUR,Москва,2022-12-05T16:16:53+0300
Специалист отдела сопровождения,25000.0,50000.0,RUR,Москва,2022-12-05T18:13:55+0300
Менеджер проекта,150000.0,300000.0,RUR,Екатеринбург,2022-12-05T17:51:50+0300
QA-инженер (в офисе),,,,Краснодар,2022-12-05T17:42:16+0300
Ведущий специалист тестирования (проект до 31.10.2023),,,,Москва,2022-12-05T17:02:47+0300
Техник,,,,Санкт-Петербург,2022-12-05T16:52:47+0300
Ведущий инженер по информационной безопасности,,,,Казань,2022-12-05T18:41:44+0300
Графический дизайнер,60000.0,65000.0,RUR,Санкт-Петербург,2022-12-05T16:29:47+0300
Программист 1С,70000.0,,RUR,Владимир,2022-12-05T16:38:35+0300
Системный аналитик,100000.0,,RUR,Санкт-Петербург,2022-12-05T17:59:52+0300
Инженер-механик,1700.0,,BYR,Минск,2022-12-05T17:52:18+0300
Менеджер продукта Скаймаркет,160000.0,,RUR,Санкт-Петербург,2022-12-05T18:52:17+0300
Middle Backend Developer (PHP/Laravel),,,,Москва,2022-12-05T16:30:41+0300
QA Middle (Manual),,,,Санкт-Петербург,2022-12-05T18:35:02+0300
UX/UI дизайнер,,,,Москва,2022-12-05T16:22:15+0300
Специалист технической поддержки/Support,,,,Тверь,2022-12-05T16:52:53+0300
Файндер обложек для YouTube,30000.0,60000.0,RUR,Казань,2022-12-05T17:03:10+0300
Программист-технолог станков с ЧПУ (SINUMERIK Heidenhain FANUC Mitsubishi Балт-Систем),120000.0,,RUR,Москва,2022-12-05T16:14:28+0300
Инженер технической поддержки,55000.0,55000.0,RUR,Омск,2022-12-05T16:01:38+0300
Инженер технической поддержки,,,,Москва,2022-12-05T17:31:05+0300
Комплектатор / Менеджер по комплектации дизайн-проектов,,,,Москва,2022-12-05T16:43:11+0300
Дизайнер интерьеров,50000.0,90000.0,RUR,Санкт-Петербург,2022-12-05T18:47:15+0300
Разработчик PostgreSQL (удаленно),150000.0,150000.0,RUR,Ростов-на-Дону,2022-12-05T17:21:13+0300
Network Engineer in Automation Testing,,,,Армения,2022-12-05T18:32:05+0300
Java Developer / Java Architect,,,,Москва,2022-12-05T18:52:17+0300
Системный аналитик,170000.0,,RUR,Томск,2022-12-05T18:26:22+0300
Аналитик фулстек digital (удаленно),160000.0,220000.0,RUR,Москва,2022-12-05T19:54:49+0300
PHP Developer (remote),80000.0,200000.0,RUR,Тбилиси,2022-12-05T16:38:07+0300
Архитектор ИТ-решений,,,,Москва,2022-12-05T18:52:59+0300
Фрезеровщик,110000.0,120000.0,RUR,Пермь,2022-12-05T17:01:07+0300
Разработчик баз данных MS SQL (Удаленный формат работы),,,,Санкт-Петербург,2022-12-05T18:01:14+0300
Оператор станка с ЧПУ,60000.0,,RUR,Пушкино (Московская область),2022-12-05T17:49:32+0300
Графический дизайнер,,,,Санкт-Петербург,2022-12-05T17:45:07+0300
Продакт-менеджер,2000.0,3000.0,USD,ОАЭ,2022-12-05T17:10:57+0300
Fullstack-разработчик (Bitrix),100000.0,,RUR,Москва,2022-12-05T19:12:09+0300
Graphic Designer,,,,Владимир,2022-12-05T18:06:44+0300
Шлифовщик по дереву,70000.0,,RUR,Москва,2022-12-05T17:17:54+0300
QA automation engineer,,,,Москва,2022-12-05T17:28:26+0300
Техник по обслуживанию систем противопожарной защиты (АПС СОУЭ),45000.0,50000.0,RUR,Санкт-Петербург,2022-12-05T17:13:18+0300
Фрезеровщик,110000.0,120000.0,RUR,Челябинск,2022-12-05T17:01:07+0300
"Программист 1С ЗУП 3.1., 8.3 офис (Москва, Санкт-Петербург, Воронеж, Белгород, Нижний Новгород)",180000.0,,RUR,Москва,2022-12-05T17:51:52+0300
Токарь-фрезеровщик (универсал),65000.0,85000.0,RUR,Екатеринбург,2022-12-05T19:39:23+0300
